order_item_id,order_id,product_id,quantity,unit_price,line_total
11913,225,69,1,42541.0,42541.0
11914,8459,264,2,50430.88,100861.76
11915,2530,295,2,53762.08,107524.16
11916,6747,144,2,36981.76,73963.52
11917,8200,73,3,20804.57,62413.71
11918,1688,35,3,14955.6,44866.8
11919,629,110,4,18912.97,75651.88
11920,8256,289,5,22706.28,113531.4
11921,1059,244,1,46796.76,46796.76
11922,2646,284,2,29230.28,58460.56
11923,989,60,1,28336.73,28336.73
11924,6463,212,2,19946.95,39893.9
11925,4024,83,4,2654.59,10618.36
11926,6453,229,2,16381.21,32762.42
11927,7651,176,4,8055.34,32221.36
11928,7701,104,3,36770.58,110311.74
11929,6142,189,2,17077.98,34155.96
11930,7655,287,4,42069.13,168276.52
11931,3620,73,4,20804.57,83218.28
11932,5444,38,1,6437.09,6437.09
11933,8523,191,5,39203.86,196019.3
11934,3754,58,2,34093.87,68187.74
11935,6862,163,4,61542.07,246168.28
11936,903,159,2,42493.61,84987.22
11937,5940,233,1,23869.09,23869.09
11938,4762,83,2,2654.59,5309.18
11939,7361,223,2,33348.07,66696.14
11940,7118,261,3,1687.23,5061.69
11941,4372,76,3,40122.11,120366.33
11942,943,162,4,10996.88,43987.52
11943,139,196,1,45536.49,45536.49
11944,1700,128,5,44278.3,221391.5
11945,2448,170,5,51011.38,255056.9
11946,8120,179,4,37353.14,149412.56
11947,8622,143,5,39359.32,196796.6
11948,5722,255,3,45714.89,137144.67
11949,1459,101,3,34126.82,102380.46
11950,1749,184,2,29620.2,59240.4
11951,4093,193,4,9111.71,36446.84
11953,5328,272,4,47527.04,190108.16
11954,6435,168,3,50437.77,151313.31
11955,739,170,2,51011.38,102022.76
11956,2241,96,4,42524.25,170097.0
11957,102,286,4,17563.23,70252.92
11958,8915,69,3,42541.0,127623.0
11959,6947,9,4,13201.39,52805.56
11960,589,86,1,39790.59,39790.59
11961,7455,143,5,39359.32,196796.6
11962,5139,140,3,12078.16,36234.48
11963,6259,1,1,31120.3,31120.3
11964,3114,57,1,4468.26,4468.26
11965,1758,270,5,27078.98,135394.9
11966,2797,39,5,38562.37,192811.85
11967,7800,239,4,10785.0,43140.0
11968,3431,219,2,61911.87,123823.74
11969,4412,182,2,5023.35,10046.7
11970,1489,197,2,40801.51,81603.02
11971,8216,297,5,6080.72,30403.6
11972,7563,248,4,29112.46,116449.84
11973,1904,49,2,25641.62,51283.24
11974,7086,99,5,30565.96,152829.8
11975,5032,85,1,32079.16,32079.16
11976,5816,241,4,20277.26,81109.04
11977,4893,116,3,34133.09,102399.27
11978,3617,240,5,20940.67,104703.35
11979,720,287,5,42069.13,210345.65
11980,364,279,5,14117.88,70589.4
11981,3733,18,2,49328.94,98657.88
11982,5295,223,2,33348.07,66696.14
11983,3971,275,1,21575.3,21575.3
11984,776,41,3,26159.39,78478.17
11985,2640,53,2,5104.42,10208.84
11986,920,243,3,26034.51,78103.53
11987,8605,161,3,51331.75,153995.25
11988,8054,125,1,7386.64,7386.64
11989,3802,200,3,41731.23,125193.69
11990,6550,191,4,39203.86,156815.44
11991,812,190,5,41292.92,206464.6
11992,7727,138,1,31967.69,31967.69
11993,1356,218,1,25576.08,25576.08
11994,6475,145,4,14158.9,56635.6
11995,2803,59,4,17582.25,70329.0
11996,8425,23,3,6354.17,19062.51
11997,6413,284,3,29230.28,87690.84
11998,1950,85,5,32079.16,160395.8
11999,3380,41,5,26159.39,130796.95
12000,5780,170,5,51011.38,255056.9
12001,725,73,4,20804.57,83218.28
12002,1099,246,2,45837.56,91675.12
12003,5676,223,5,33348.07,166740.35
12004,8820,93,2,1227.02,2454.04
12005,4677,210,4,35911.2,143644.8
12006,1521,98,2,7955.4,15910.8
12007,7056,197,5,40801.51,204007.55
12008,7114,127,5,57796.05,288980.25
12009,5133,223,4,33348.07,133392.28
12010,2334,45,2,45315.74,90631.48
12011,8643,62,3,7999.94,23999.82
12012,5981,188,4,21946.97,87787.88
12013,7341,123,4,9737.55,38950.2
12014,4447,180,2,18251.89,36503.78
12015,3007,279,5,14117.88,70589.4
12016,7243,295,4,53762.08,215048.32
12017,4394,187,5,38366.03,191830.15
12018,8895,60,2,28336.73,56673.46
12020,995,188,2,21946.97,43893.94
12021,1513,52,2,50436.72,100873.44
12022,2996,4,4,10147.08,40588.32
12023,40,122,2,31733.36,63466.72
12024,7500,40,5,30556.86,152784.3
12025,3853,38,3,6437.09,19311.27
12026,3287,246,3,45837.56,137512.68
12027,6650,22,3,202.65,607.95
12028,6709,300,2,42933.71,85867.42
12029,429,218,1,25576.08,25576.08
12030,5196,114,3,48969.61,146908.83
12031,1105,177,3,5095.85,15287.55
12032,6061,233,3,23869.09,71607.27
12033,2528,87,1,8648.63,8648.63
12034,692,94,5,12613.03,63065.15
12035,4112,50,4,672.56,2690.24
12036,8040,190,3,41292.92,123878.76
12037,7650,122,4,31733.36,126933.44
12038,657,38,2,6437.09,12874.18
12039,8339,261,4,1687.23,6748.92
12040,6677,41,3,26159.39,78478.17
12041,579,6,3,53260.3,159780.9
12042,5751,124,4,34782.83,139131.32
12043,3298,40,2,30556.86,61113.72
12044,7730,227,3,8722.38,26167.14
12045,1295,107,2,7269.77,14539.54
12046,8385,121,4,27330.49,109321.96
12047,5817,24,4,2956.74,11826.96
12048,4188,233,3,23869.09,71607.27
12049,4419,170,5,51011.38,255056.9
12050,2461,178,3,21463.95,64391.85
12051,7127,65,3,21666.18,64998.54
12052,1592,53,3,5104.42,15313.26
12053,7220,183,5,5615.28,28076.4
12054,889,36,3,21209.68,63629.04
12055,3691,157,5,54516.78,272583.9
12056,7221,300,2,42933.71,85867.42
12057,5610,297,1,6080.72,6080.72
12058,5638,253,2,38152.42,76304.84
12059,2946,166,2,21951.86,43903.72
12060,1926,148,1,22817.06,22817.06
12061,7407,67,1,46319.27,46319.27
12062,2021,61,5,40184.75,200923.75
12063,974,186,5,52248.71,261243.55
12064,4085,202,2,3239.21,6478.42
12065,6356,135,3,33626.91,100880.73
12066,5301,252,1,49362.17,49362.17
12067,7664,78,4,34920.85,139683.4
12068,5524,219,4,61911.87,247647.48
12069,1158,156,3,332.99,998.97
12070,7772,216,5,40558.12,202790.6
12071,2567,277,5,47206.05,236030.25
12072,3005,18,5,49328.94,246644.7
12073,4891,287,3,42069.13,126207.39
12074,6171,185,5,5724.2,28621.0
12075,8383,66,1,46618.94,46618.94
12076,5252,226,1,21263.8,21263.8
12077,5978,215,5,39321.82,196609.1
12078,2150,280,4,45554.27,182217.08
12079,498,84,5,39008.83,195044.15
12080,7429,91,3,5445.29,16335.87
12081,3908,295,4,53762.08,215048.32
12082,6455,102,3,34264.15,102792.45
12083,559,206,1,18500.18,18500.18
12084,3068,202,3,3239.21,9717.63
12085,2610,186,5,52248.71,261243.55
12086,560,187,3,38366.03,115098.09
12087,5883,255,4,45714.89,182859.56
12088,6401,287,2,42069.13,84138.26
12089,4916,58,2,34093.87,68187.74
12090,8531,32,5,25015.0,125075.0
12091,1234,247,3,40870.53,122611.59
12092,6412,177,4,5095.85,20383.4
12093,3060,38,4,6437.09,25748.36
12094,8505,170,3,51011.38,153034.14
12095,1581,208,3,52949.87,158849.61
12096,6170,115,5,50074.55,250372.75
12097,504,203,2,39717.64,79435.28
12098,4881,12,3,8420.54,25261.62
12099,6396,176,1,8055.34,8055.34
12100,6528,164,2,15659.8,31319.6
12101,2829,92,1,55814.62,55814.62
12102,8459,234,4,45121.33,180485.32
12103,5842,283,1,44359.4,44359.4
12104,5595,91,5,5445.29,27226.45
12105,3544,239,5,10785.0,53925.0
12106,3210,208,3,52949.87,158849.61
12107,8056,264,3,50430.88,151292.64
12108,1312,41,4,26159.39,104637.56
12109,6256,224,3,19882.36,59647.08
12110,7957,73,5,20804.57,104022.85
12111,6777,266,1,20581.96,20581.96
12112,8454,243,2,26034.51,52069.02
12113,8046,292,1,42630.27,42630.27
12114,5618,144,2,36981.76,73963.52
12115,6569,87,2,8648.63,17297.26
12116,1909,14,5,34182.93,170914.65
12117,7537,171,2,56309.51,112619.02
12118,3190,253,4,38152.42,152609.68
12119,5533,290,4,16820.98,67283.92
12120,7333,17,5,37431.18,187155.9
12121,6559,257,5,15383.71,76918.55
12122,6247,94,5,12613.03,63065.15
12123,2019,202,2,3239.21,6478.42
12124,2161,215,5,39321.82,196609.1
12125,3992,163,5,61542.07,307710.35
12126,7859,19,2,10903.32,21806.64
12127,6629,76,1,40122.11,40122.11
12128,3069,275,1,21575.3,21575.3
12129,835,188,2,21946.97,43893.94
12130,5541,7,3,33627.25,100881.75
12131,4707,239,5,10785.0,53925.0
12132,2773,167,4,3828.0,15312.0
12133,8424,196,5,45536.49,227682.45
12134,8882,244,5,46796.76,233983.8
12135,38,148,4,22817.06,91268.24
12136,42,2,4,1877.68,7510.72
12137,1669,113,4,12503.8,50015.2
12138,6255,34,4,39477.09,157908.36
12139,5408,262,5,23825.31,119126.55
12140,8463,155,1,44198.92,44198.92
12141,5827,88,3,45819.2,137457.6
12142,8604,155,1,44198.92,44198.92
12143,2995,220,3,10954.5,32863.5
12144,674,61,5,40184.75,200923.75
12145,8480,14,4,34182.93,136731.72
12146,6624,32,2,25015.0,50030.0
12147,7316,271,1,19429.66,19429.66
12148,6956,98,2,7955.4,15910.8
12149,7445,194,3,22730.08,68190.24
12150,1425,180,4,18251.89,73007.56
12151,486,218,5,25576.08,127880.4
12152,6176,216,4,40558.12,162232.48
12153,3497,260,5,19576.52,97882.6
12154,17,61,3,40184.75,120554.25
12155,2994,291,2,39982.62,79965.24
12156,5295,222,1,24752.26,24752.26
12157,2027,201,1,46768.05,46768.05
12158,240,132,4,10298.46,41193.84
12159,8864,269,3,22906.5,68719.5
12160,3835,111,2,34503.51,69007.02
12161,3979,111,5,34503.51,172517.55
12162,6349,289,3,22706.28,68118.84
12163,3410,288,3,44769.31,134307.93
12164,2004,140,5,12078.16,60390.8
12165,7217,86,2,39790.59,79581.18
12166,6771,260,4,19576.52,78306.08
12167,4182,80,3,34745.44,104236.32
12168,6247,272,5,47527.04,237635.2
12169,187,276,2,39206.68,78413.36
12170,3861,109,4,34769.51,139078.04
12171,4810,287,2,42069.13,84138.26
12172,7796,17,2,37431.18,74862.36
12173,7378,277,1,47206.05,47206.05
12174,5430,127,2,57796.05,115592.1
12175,5805,79,2,37354.41,74708.82
12176,1870,69,4,42541.0,170164.0
12177,3987,49,4,25641.62,102566.48
12178,6188,255,2,45714.89,91429.78
12179,6700,229,2,16381.21,32762.42
12180,7382,32,4,25015.0,100060.0
12181,6718,93,4,1227.02,4908.08
12182,1444,25,1,36960.02,36960.02
12183,3304,39,1,38562.37,38562.37
12184,1,205,5,4390.08,21950.4
12185,73,273,1,41092.27,41092.27
12186,2847,259,4,14972.68,59890.72
12187,1997,290,4,16820.98,67283.92
12188,1926,168,5,50437.77,252188.85
12189,3726,239,1,10785.0,10785.0
12190,4800,95,4,50917.35,203669.4
12191,825,164,4,15659.8,62639.2
12192,760,288,4,44769.31,179077.24
12193,7112,141,3,11295.4,33886.2
12194,2783,36,4,21209.68,84838.72
12195,7246,109,4,34769.51,139078.04
12196,1139,37,3,49593.1,148779.3
12197,1656,18,2,49328.94,98657.88
12198,1101,296,2,8967.41,17934.82
12199,8127,74,2,27457.59,54915.18
12200,7294,234,2,45121.33,90242.66
12201,502,126,5,9076.48,45382.4
12202,7384,134,3,48040.39,144121.17
12203,8958,90,5,8058.36,40291.8
12204,5942,24,3,2956.74,8870.22
12205,6661,112,2,1277.1,2554.2
12206,3334,186,1,52248.71,52248.71
12207,1187,277,1,47206.05,47206.05
12208,869,240,1,20940.67,20940.67
12209,6516,177,4,5095.85,20383.4
12210,8534,22,2,202.65,405.3
12211,4227,47,4,627.42,2509.68
12212,412,47,4,627.42,2509.68
12213,4462,239,2,10785.0,21570.0
12214,2356,279,4,14117.88,56471.52
12215,7212,271,5,19429.66,97148.3
12216,2765,182,3,5023.35,15070.05
12217,6240,30,5,35179.48,175897.4
12218,4210,175,3,30653.66,91960.98
12219,8319,163,2,61542.07,123084.14
12220,6364,237,1,41107.7,41107.7
12221,4272,267,1,44042.64,44042.64
12222,81,84,2,39008.83,78017.66
12223,1793,231,2,22273.67,44547.34
12224,911,93,3,1227.02,3681.06
12225,3721,46,4,43463.52,173854.08
12226,3262,25,5,36960.02,184800.1
12227,8471,189,5,17077.98,85389.9
12228,7745,177,4,5095.85,20383.4
12229,3716,65,1,21666.18,21666.18
12230,4074,180,3,18251.89,54755.67
12231,6355,268,5,2221.88,11109.4
12232,1085,193,5,9111.71,45558.55
12233,2058,191,5,39203.86,196019.3
12234,4661,236,4,4018.37,16073.48
12235,4678,296,5,8967.41,44837.05
12236,7464,15,1,4652.69,4652.69
12237,6660,184,5,29620.2,148101.0
12238,7690,67,4,46319.27,185277.08
12239,4894,242,1,56080.34,56080.34
12240,7846,42,4,15440.94,61763.76
12241,3461,224,4,19882.36,79529.44
12242,4490,173,3,45421.88,136265.64
12243,199,87,3,8648.63,25945.89
12244,4369,190,4,41292.92,165171.68
12245,2084,164,1,15659.8,15659.8
12246,1615,127,1,57796.05,57796.05
12247,4117,60,1,28336.73,28336.73
12248,6234,5,4,5872.52,23490.08
12249,1664,258,2,37919.4,75838.8
12250,7644,2,3,1877.68,5633.04
12251,1804,265,4,32937.05,131748.2
12252,7747,84,4,39008.83,156035.32
12253,2940,82,3,26910.25,80730.75
12254,5820,292,4,42630.27,170521.08
12255,6773,98,4,7955.4,31821.6
12256,7990,249,3,17639.04,52917.12
12257,1524,118,4,4468.27,17873.08
12258,322,241,4,20277.26,81109.04
12259,8270,33,3,27989.81,83969.43
12260,4819,277,1,47206.05,47206.05
12261,6953,9,1,13201.39,13201.39
12262,4613,292,1,42630.27,42630.27
12263,1294,251,1,29682.43,29682.43
12264,2393,271,2,19429.66,38859.32
12265,2088,243,5,26034.51,130172.55
12266,7842,105,4,58190.51,232762.04
12267,3170,52,5,50436.72,252183.6
12268,776,138,5,31967.69,159838.45
12269,7014,160,2,3706.59,7413.18
12270,7597,187,1,38366.03,38366.03
12271,8765,81,3,11917.65,35752.95
12272,6285,29,3,47549.52,142648.56
12273,7627,37,5,49593.1,247965.5
12274,4562,252,3,49362.17,148086.51
12275,4881,60,2,28336.73,56673.46
12276,3566,249,3,17639.04,52917.12
12277,7348,154,4,59282.13,237128.52
12278,7171,100,5,38514.93,192574.65
12279,7515,102,2,34264.15,68528.3
12280,4626,263,4,755.45,3021.8
12281,3557,89,1,15984.91,15984.91
12282,2979,32,3,25015.0,75045.0
12283,5562,155,5,44198.92,220994.6
12284,3279,36,5,21209.68,106048.4
12285,2691,128,4,44278.3,177113.2
12286,3328,83,5,2654.59,13272.95
12287,3647,245,1,22621.87,22621.87
12288,4645,284,3,29230.28,87690.84
12289,6672,48,1,22969.7,22969.7
12290,7170,7,4,33627.25,134509.0
12291,5147,299,1,12751.23,12751.23
12292,776,237,5,41107.7,205538.5
12293,2094,29,2,47549.52,95099.04
12294,1376,226,4,21263.8,85055.2
12295,8037,193,3,9111.71,27335.13
12296,7651,188,5,21946.97,109734.85
12297,5616,297,4,6080.72,24322.88
12298,272,77,2,9498.37,18996.74
12299,757,27,4,17208.91,68835.64
12300,1265,16,2,29553.2,59106.4
12301,8708,287,1,42069.13,42069.13
12302,6214,138,3,31967.69,95903.07
12303,5101,71,5,24990.33,124951.65
12304,4432,223,4,33348.07,133392.28
12305,5328,95,5,50917.35,254586.75
12306,7279,90,5,8058.36,40291.8
12307,7919,243,4,26034.51,104138.04
12308,5398,92,5,55814.62,279073.1
12309,4493,282,4,34387.39,137549.56
12310,3006,266,1,20581.96,20581.96
12311,2408,64,1,12375.29,12375.29
12312,6137,257,1,15383.71,15383.71
12313,8465,180,1,18251.89,18251.89
12314,978,191,1,39203.86,39203.86
12315,6539,48,3,22969.7,68909.1
12316,3303,210,4,35911.2,143644.8
12317,8325,32,3,25015.0,75045.0
12318,8019,215,2,39321.82,78643.64
12319,7451,208,5,52949.87,264749.35
12320,621,280,4,45554.27,182217.08
12321,5704,83,2,2654.59,5309.18
12322,2057,206,5,18500.18,92500.9
12323,914,37,2,49593.1,99186.2
12324,838,175,1,30653.66,30653.66
12325,2085,117,4,56981.53,227926.12
12326,375,56,5,33213.65,166068.25
12327,4704,203,4,39717.64,158870.56
12328,7945,290,5,16820.98,84104.9
12329,4659,124,4,34782.83,139131.32
12330,8682,296,2,8967.41,17934.82
12331,1883,210,5,35911.2,179556.0
12332,1794,130,3,22301.23,66903.69
12333,8733,143,3,39359.32,118077.96
12334,6279,137,5,19274.9,96374.5
12335,4608,59,4,17582.25,70329.0
12336,6288,99,5,30565.96,152829.8
12337,1053,216,4,40558.12,162232.48
12338,6449,104,1,36770.58,36770.58
12339,2122,13,5,10970.08,54850.4
12340,3404,260,2,19576.52,39153.04
12341,1286,93,3,1227.02,3681.06
12342,1311,227,1,8722.38,8722.38
12343,3305,179,1,37353.14,37353.14
12344,3338,139,2,4361.32,8722.64
12345,1423,149,2,44497.19,88994.38
12346,3700,124,4,34782.83,139131.32
12347,8011,290,2,16820.98,33641.96
12348,4677,203,1,39717.64,39717.64
12349,451,128,1,44278.3,44278.3
12350,5801,127,5,57796.05,288980.25
12351,5353,215,2,39321.82,78643.64
12352,4429,154,2,59282.13,118564.26
12353,7656,88,1,45819.2,45819.2
12354,8341,123,2,9737.55,19475.1
12355,3212,207,4,16173.49,64693.96
12356,8264,252,1,49362.17,49362.17
12357,684,247,5,40870.53,204352.65
12359,4361,260,2,19576.52,39153.04
12360,8258,169,3,3794.41,11383.23
12361,1648,190,2,41292.92,82585.84
12362,1412,279,2,14117.88,28235.76
12363,1557,212,2,19946.95,39893.9
12364,2299,61,3,40184.75,120554.25
12365,3321,131,5,17807.72,89038.6
12366,7874,189,1,17077.98,17077.98
12367,2213,256,3,10362.09,31086.27
12368,5647,76,1,40122.11,40122.11
12369,1060,162,4,10996.88,43987.52
12370,5184,250,3,46158.53,138475.59
12371,5787,128,5,44278.3,221391.5
12372,3332,182,4,5023.35,20093.4
12373,809,42,4,15440.94,61763.76
12374,1106,70,3,25053.72,75161.16
12375,1786,130,4,22301.23,89204.92
12376,5227,27,5,17208.91,86044.55
12377,2628,66,2,46618.94,93237.88
12378,6275,157,3,54516.78,163550.34
12379,1038,227,4,8722.38,34889.52
12380,2548,122,1,31733.36,31733.36
12381,4586,235,2,5741.54,11483.08
12382,8881,272,2,47527.04,95054.08
12383,2056,159,1,42493.61,42493.61
12384,5121,295,4,53762.08,215048.32
12385,3469,254,5,8156.82,40784.1
12386,7088,199,4,7484.1,29936.4
12387,2922,248,3,29112.46,87337.38
12388,6885,276,1,39206.68,39206.68
12389,1537,67,3,46319.27,138957.81
12390,2250,181,1,38918.0,38918.0
12391,1407,241,2,20277.26,40554.52
12392,5966,76,4,40122.11,160488.44
12393,4418,215,4,39321.82,157287.28
12394,6544,35,3,14955.6,44866.8
12395,3582,241,4,20277.26,81109.04
12396,1107,206,4,18500.18,74000.72
12397,3472,90,2,8058.36,16116.72
12398,1978,233,2,23869.09,47738.18
12399,1380,213,5,52260.7,261303.5
12400,3348,45,2,45315.74,90631.48
12401,4764,225,5,48013.68,240068.4
12402,5816,28,1,3118.64,3118.64
12403,2915,47,2,627.42,1254.84
12404,4217,287,3,42069.13,126207.39
12405,2758,134,5,48040.39,240201.95
12406,8685,204,3,44300.99,132902.97
12407,6112,203,2,39717.64,79435.28
12408,4820,223,3,33348.07,100044.21
12409,3721,70,2,25053.72,50107.44
12410,5966,262,2,23825.31,47650.62
12411,6732,153,3,20485.98,61457.94
12412,4400,129,3,20552.57,61657.71
12413,7295,165,2,48697.29,97394.58
12414,7610,203,2,39717.64,79435.28
12415,6554,176,4,8055.34,32221.36
12416,5770,96,2,42524.25,85048.5
12417,4095,290,2,16820.98,33641.96
12418,2716,87,1,8648.63,8648.63
12419,956,83,5,2654.59,13272.95
12420,5295,38,3,6437.09,19311.27
12421,4735,298,4,44362.23,177448.92
12422,218,39,4,38562.37,154249.48
12423,8954,146,2,44061.28,88122.56
12424,3213,92,4,55814.62,223258.48
12425,3077,93,2,1227.02,2454.04
12426,617,282,3,34387.39,103162.17
12427,8035,131,2,17807.72,35615.44
12428,8579,138,4,31967.69,127870.76
12429,6814,152,2,50000.33,100000.66
12430,7112,147,1,21887.9,21887.9
12431,5903,250,3,46158.53,138475.59
12432,5848,28,5,3118.64,15593.2
12433,10,222,1,24752.26,24752.26
12434,272,137,4,19274.9,77099.6
12435,8311,161,4,51331.75,205327.0
12436,3793,198,1,37882.84,37882.84
12437,6896,70,1,25053.72,25053.72
12438,101,216,3,40558.12,121674.36
12439,2892,268,5,2221.88,11109.4
12440,8650,241,5,20277.26,101386.3
12441,3802,185,1,5724.2,5724.2
12442,5222,101,5,34126.82,170634.1
12443,7930,33,1,27989.81,27989.81
12444,4892,234,2,45121.33,90242.66
12445,7464,266,2,20581.96,41163.92
12446,5988,296,1,8967.41,8967.41
12447,3296,46,5,43463.52,217317.6
12448,8190,89,5,15984.91,79924.55
12449,1009,27,4,17208.91,68835.64
12450,5626,208,5,52949.87,264749.35
12451,4834,140,4,12078.16,48312.64
12452,3671,10,4,35044.37,140177.48
12453,500,138,5,31967.69,159838.45
12454,3520,36,1,21209.68,21209.68
12455,5596,266,3,20581.96,61745.88
12456,3468,203,5,39717.64,198588.2
12457,1428,37,4,49593.1,198372.4
12458,4761,260,1,19576.52,19576.52
12459,1820,4,2,10147.08,20294.16
12460,8120,18,4,49328.94,197315.76
12461,3915,262,2,23825.31,47650.62
12462,643,206,1,18500.18,18500.18
12463,3729,198,4,37882.84,151531.36
12464,6093,16,2,29553.2,59106.4
12465,7988,188,3,21946.97,65840.91
12466,3905,222,4,24752.26,99009.04
12467,6372,124,2,34782.83,69565.66
12468,7375,183,3,5615.28,16845.84
12469,3324,136,4,35114.72,140458.88
12470,8814,1,1,31120.3,31120.3
12471,7060,274,4,24087.35,96349.4
12472,2354,134,4,48040.39,192161.56
12473,2833,290,1,16820.98,16820.98
12474,2254,55,1,29530.16,29530.16
12475,6669,280,2,45554.27,91108.54
12476,61,143,5,39359.32,196796.6
12477,5385,259,3,14972.68,44918.04
12478,1589,243,3,26034.51,78103.53
12479,8010,122,5,31733.36,158666.8
12480,462,82,1,26910.25,26910.25
12481,5715,291,4,39982.62,159930.48
12482,1369,16,1,29553.2,29553.2
12483,6178,279,5,14117.88,70589.4
12484,1709,76,5,40122.11,200610.55
12485,112,158,3,16331.96,48995.88
12486,6694,59,2,17582.25,35164.5
12487,6962,268,2,2221.88,4443.76
12488,2252,26,5,29810.33,149051.65
12489,3632,208,1,52949.87,52949.87
12490,764,300,2,42933.71,85867.42
12491,385,10,5,35044.37,175221.85
12492,6181,103,4,30679.89,122719.56
12493,8318,28,1,3118.64,3118.64
12494,7780,175,3,30653.66,91960.98
12495,1451,262,4,23825.31,95301.24
12496,1328,197,4,40801.51,163206.04
12497,1509,202,4,3239.21,12956.84
12498,8184,162,3,10996.88,32990.64
12499,2732,79,4,37354.41,149417.64
12500,2574,121,3,27330.49,81991.47
12501,7848,20,3,37320.91,111962.73
12502,5843,264,3,50430.88,151292.64
12503,1928,174,2,31885.49,63770.98
12504,4383,3,4,41103.34,164413.36
12505,1161,176,4,8055.34,32221.36
12506,7591,251,4,29682.43,118729.72
12507,5079,145,4,14158.9,56635.6
12508,3633,234,5,45121.33,225606.65
12509,7,63,4,42294.73,169178.92
12510,2501,169,4,3794.41,15177.64
12511,6640,201,1,46768.05,46768.05
12512,5680,81,5,11917.65,59588.25
12513,1037,100,1,38514.93,38514.93
12514,5009,160,3,3706.59,11119.77
12515,6108,129,2,20552.57,41105.14
12516,7890,216,3,40558.12,121674.36
12517,5376,162,3,10996.88,32990.64
12518,8528,6,1,53260.3,53260.3
12519,5837,176,4,8055.34,32221.36
12520,174,10,4,35044.37,140177.48
12521,2659,229,5,16381.21,81906.05
12522,7167,18,1,49328.94,49328.94
12523,5964,33,3,27989.81,83969.43
12524,4056,102,4,34264.15,137056.6
12525,5069,236,3,4018.37,12055.11
12526,1966,132,3,10298.46,30895.38
12527,3966,125,4,7386.64,29546.56
12528,1652,262,3,23825.31,71475.93
12529,4688,225,4,48013.68,192054.72
12530,5338,48,5,22969.7,114848.5
12531,3295,124,5,34782.83,173914.15
12532,5142,281,2,6882.15,13764.3
12533,805,288,4,44769.31,179077.24
12534,6727,186,1,52248.71,52248.71
12535,5422,206,3,18500.18,55500.54
12536,8584,162,5,10996.88,54984.4
12537,4891,179,1,37353.14,37353.14
12538,1556,142,1,8391.14,8391.14
12539,604,42,1,15440.94,15440.94
12540,8264,205,2,4390.08,8780.16
12541,2477,78,1,34920.85,34920.85
12542,6338,2,2,1877.68,3755.36
12543,2213,133,3,9015.34,27046.02
12544,3684,267,3,44042.64,132127.92
12545,8244,102,1,34264.15,34264.15
12546,7866,277,3,47206.05,141618.15
12547,2502,182,2,5023.35,10046.7
12548,3717,227,1,8722.38,8722.38
12549,4196,104,2,36770.58,73541.16
12550,7103,166,1,21951.86,21951.86
12551,2462,107,4,7269.77,29079.08
12552,139,94,1,12613.03,12613.03
12553,1912,15,5,4652.69,23263.45
12554,3913,88,1,45819.2,45819.2
12555,4003,20,5,37320.91,186604.55
12556,4815,164,3,15659.8,46979.4
12557,205,215,3,39321.82,117965.46
12558,478,259,5,14972.68,74863.4
12559,5588,90,1,8058.36,8058.36
12560,1115,236,2,4018.37,8036.74
12561,6976,59,5,17582.25,87911.25
12562,1760,222,2,24752.26,49504.52
12563,5900,227,4,8722.38,34889.52
12564,6701,83,3,2654.59,7963.77
12565,8446,27,2,17208.91,34417.82
12566,5188,154,3,59282.13,177846.39
12567,3504,19,3,10903.32,32709.96
12568,4248,60,1,28336.73,28336.73
12569,5063,41,5,26159.39,130796.95
12570,4252,296,5,8967.41,44837.05
12571,1640,146,4,44061.28,176245.12
12572,381,206,3,18500.18,55500.54
12573,8815,212,5,19946.95,99734.75
12574,7595,265,5,32937.05,164685.25
12575,6529,279,3,14117.88,42353.64
12576,2441,40,5,30556.86,152784.3
12577,8821,22,3,202.65,607.95
12578,882,77,5,9498.37,47491.85
12579,6985,221,3,22217.38,66652.14
12580,1261,295,2,53762.08,107524.16
12581,8468,173,5,45421.88,227109.4
12582,6865,14,5,34182.93,170914.65
12583,8340,30,1,35179.48,35179.48
12584,581,224,4,19882.36,79529.44
12585,7086,160,1,3706.59,3706.59
12586,3468,300,4,42933.71,171734.84
12587,6129,258,3,37919.4,113758.2
12588,4883,232,1,395.26,395.26
12589,5279,169,5,3794.41,18972.05
12590,6580,279,1,14117.88,14117.88
12591,5933,10,2,35044.37,70088.74
12592,3627,82,2,26910.25,53820.5
12593,8375,234,3,45121.33,135363.99
12594,2711,155,2,44198.92,88397.84
12595,5163,135,3,33626.91,100880.73
12596,4939,247,1,40870.53,40870.53
12597,5336,6,4,53260.3,213041.2
12598,122,261,1,1687.23,1687.23
12599,1547,75,4,41073.22,164292.88
12600,6485,73,1,20804.57,20804.57
12601,3802,74,1,27457.59,27457.59
12602,84,151,2,29813.2,59626.4
12603,3293,179,1,37353.14,37353.14
12604,3306,245,4,22621.87,90487.48
12605,3377,263,4,755.45,3021.8
12606,7829,99,5,30565.96,152829.8
12607,7430,283,5,44359.4,221797.0
12608,7944,167,5,3828.0,19140.0
12609,780,276,4,39206.68,156826.72
12610,3661,19,5,10903.32,54516.6
12611,8459,219,1,61911.87,61911.87
12612,8348,238,3,55809.87,167429.61
12613,5066,283,2,44359.4,88718.8
12614,4407,232,2,395.26,790.52
12615,174,201,1,46768.05,46768.05
12616,2940,38,4,6437.09,25748.36
12617,3865,224,5,19882.36,99411.8
12618,253,138,3,31967.69,95903.07
